title,url,published_at,text_snippet,is_blockage_attributed
Floods take toll on Lagos - The Nation Newspaper,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5xRkJiQXJRaVJFbjZoTmhTWU01eHRVV2UwUTNCb1RlcnQ2eWRQZjR4WU42VnZ3UFdlbm1JMHV1bGUyVHh4RHZHUlhrMmZ0eVBCOUQ0T0JudVBBUnlERVFGaXBLLVhETjTSAWxBVV95cUxQWm10UW54Z0VWZ3VvVTVRWVVXVk41dTBfa1ZQZXlKSFo2OXdzZlBrUHJlVjF4MWE5Y0R5STNiaElCekxuajhoNVBPajZsQ2p5RGpXSU9xS282VGtEeU01QlNxeENMQ2VnWUMwMVU?oc=5,2024-07-04,Floods take toll on Lagos The Nation Newspaper,0
UPDATED: Five Workers Dead As Building Under Construction Collapses In Lagos - Channels Television,https://news.google.com/rss/articles/CBMitgFBVV95cUxOSE8zYU50NEJLUHlLXzhqYmxUTmFyQjQzVDdiaktkanZZSWhEU1FQbVFXa1piZHI5M3cxV1c1bF83RnZFRklhcmUzaFAzWk9EZkZQSExWVjAwWEZtdVNVU3MzMEdGai1VVHZPaWtvb1ZqU3RyX0tCeDlnSXNOX1dvNllpN1ROOGdVQlhHalp2dS13U3dIWE4wTUpHcnMwX3pUQVJzX05qOVF3MDFUZmVTTmlTazk5dw?oc=5,2024-07-25,UPDATED: Five Workers Dead As Building Under Construction Collapses In Lagos Channels Television,0
Flooding kills hundreds in Nigeria as authorities brace for more destruction - VOA - Voice of America English News,https://news.google.com/rss/articles/CBMitgFBVV95cUxPUVdPZ2UzRjFGQ0JmM3hja1dCb21ZNDVYTzNnU3gzZmpERTlLakJnaU8teTZiMXhlVkNva1BPQlJ1bGxXUzhJVXlUMW9FaGJmMlh1cUtZeVJFZ1FHM3pMSnppU2dXNmxNdXhaS2JxNXVOelhyS0liM3ptd2dsUmZ0UmR2MUsyTUgyby1zVzdGUnRuVUV0S1JrMVdXR3dsTGY2cFoyTDBKSVpNa0tsVkJENkQ5aVpMd9IBuAFBVV95cUxQR2xJdFptNXhmSzdnSHBuWXNLMWdRU2wweV95YTNDcEpsVEZKRG1MRURsZjkwME5JNXNNWGZJdzJmdDVzbndYYnN0a1c4Yk1PV3dWRFFLTEdjeXJkam4yMC0zTnFSRFFBS0trdzVvcjdYT3pmd2hRVmdDcmctQjhVOG9LdzBlbFJwdlMtdEpCM2lneG9LcXVpa0NLYjBHN0tRQTBNTVpVUXFQTjNVVEc3Y2MtaXM0UTE4?oc=5,2024-08-28,Flooding kills hundreds in Nigeria as authorities brace for more destruction VOA - Voice of America English News,0
"Floods in Nigeria have killed scores and washed away farmland, raising food security concerns - AP News",https://news.google.com/rss/articles/CBMikgFBVV95cUxPSzJTUmFVTnJjUU1odXhPelViTk1yR2FGN3ZvbGdDUl9ETmREZVd4Sy1hQWh6bEd0YzZxOXFES1FfSzJEeVBrQ19kZklScDk5bEozcWR4NTc0MmxZRTVNX0czNjlaRFotZkdyOVNrWjlra1RNVlVCb293LUVXZlFWLVgxRlZlRk8tZUNCX2dfb25iQQ?oc=5,2024-08-31,"Floods in Nigeria have killed scores and washed away farmland, raising food security concerns AP News",0
"Flooding in northwestern Nigeria kills 33 people, uproots tens of thousands - aa.com.tr",https://news.google.com/rss/articles/CBMitAFBVV95cUxOaXFpRzBaN2w2aEtwSVdJZDJ3WnBmTk4xLVRRQjlLT2dFTENRdlhWT0lKV1J5RXY3eXpFQjVLZnc5Z0FMUk5ZRVgwUjZuNEo5VG9NWGszaXlXWFJ5ZUlnZ0MyVGlJN1pDbU5DSXF4anJ4aWJldGZONVNZbGZ6RnFHZDdESVhFTXVtMTVhX1BpaVF6MEhOZ2dEbmVoeEJEMTNCNXNHTE9SdTBUOUVkeWktZ2xfVnc?oc=5,2024-08-24,"Flooding in northwestern Nigeria kills 33 people, uproots tens of thousands aa.com.tr",0
"Flood Drowns Nigerians, Homes, Future in 3 Months — But FG Says ‘Sorry’ With Palliatives - FIJ NG",https://news.google.com/rss/articles/CBMiqgFBVV95cUxOSmxYTXN1RkFVTkVDMlRYQUF4Y1gtSDdLQklNVGxmWk9fMjl5MjEtcUxOTnJneEZ0dTRKd1VkR3loLUVOVDZTUDRXM2doUUlUckVhQmNyUlJJRkRjeEg0TjJ6VWYxV2RFOWlqcGVCN2VYdDdkZUpEaWl5TVV4VHY1dGkzSlltUk9QVV8tbG40LWVuQ3M1Rm5PY0pjdXJydXRlLWwyelV0ZU9NUQ?oc=5,2024-08-28,"Flood Drowns Nigerians, Homes, Future in 3 Months — But FG Says ‘Sorry’ With Palliatives FIJ NG",0
Nigeria battles worst floods in years; 300 killed in 2022 - africanews.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxPRVg1LThNZmlZbnN0LWpEN1pBZlFNdkYtb0NzZkpIaU96ejZFWnJmZW01VFowaWs4Ql9BeXVGVVNNd1R4ZGFUUmZTaWs5S1oyMjJWVno5dFAzTUNINE5vYy1TXy1LX1VEdlZwZndsVkg4M0p0VWhxdmhKMFZSZU9wbjIzMU16QWpmUW56czZ6UzdzLWk5ZDlaR21ISdIBoAFBVV95cUxOa2tVU2J0TlE4SHhtQ0RsbC1rQk9SNnZhTUpsd053c0ZWRldHVE5VQmhoV3hPLS1XNXhoaTZrbkxCNURSTFJVam0yVHJJOFNGMUxxMzJsRmhiVmpWUVNWdXRjZkp2X1JnNElVN1gzZ1MxaEFZRk42MkpqUDFZenhadFRhNTlZUHcydXFBYVdzZEdibGhuWDZ3UEZPMVN3azBM?oc=5,2024-08-13,Nigeria battles worst floods in years; 300 killed in 2022 africanews.com,0
"Viral video shows flooded street in Brazil, not Austria - Africa Check",https://news.google.com/rss/articles/CBMitAFBVV95cUxQOE1MOWJhSlJoenM4ajQ5blp5SWxxSlVNOEVhQ0ZqbXVRcmxvR0FENG03cEpIX1ZjZzhhM0hidTNTRDRqQkIwS3Ywd3ExVzAwdTlsVm1jdU9qX25ISnFLU294Tlh6YVE2RF91bW9LdzNJalRRUUpYcXFwSWl3Q055U1dKN3pQLTVjdjJ3ekRVT0dEZUY3RzVxN0NFNkphaEdINmVUb2dqem1zMWNZN0c0a3lSTWw?oc=5,2024-08-13,"Viral video shows flooded street in Brazil, not Austria Africa Check",0
"Floods Kill At Least 49, Displace 41,344 In Nigeria - Channels Television",https://news.google.com/rss/articles/CBMikgFBVV95cUxQY2RQTHdrYThEbEZHYWltSjN2MEladENtVXBnRmk5UzFGOXVwc3VuTFp4WnNLWThnbDM5blVlcE00SWFyVDVqZElEd2psYng1YzRWLWRGTHcxUDJtR2NNWl8yUFJVUHhMMlI5eWsyY2RQY0JiQzdYazVWeWt6Q0V0ckgxbjJ2LXRSUEE1bE9tc2V6UQ?oc=5,2024-08-27,"Floods Kill At Least 49, Displace 41,344 In Nigeria Channels Television",0
"Motorists, residents stranded as Mararaba-Abuja road flooded - Daily Trust",https://news.google.com/rss/articles/CBMiiwFBVV95cUxNWWZ0ZG1yWVpOVWRPaXppV2cwQnc4MWRhbi1aYXJHa0plTUxocHpyY201SV81Mi1IU2dGVXhfLUxYT1FKUGU5eVE2WVlIa09uQjJXbHRqY3U2eFExbndtajJXOTduM3ZYS0RvSkJIX3pIVmZNN09qX2xkTUJSSVZnMk44UG0xdTdkUjlJ?oc=5,2024-08-27,"Motorists, residents stranded as Mararaba-Abuja road flooded Daily Trust",0
"Residents send SOS plea to govt over communities’ shallow canal, damaged bridge - The Guardian Nigeria News",https://news.google.com/rss/articles/CBMitwFBVV95cUxNYWEtQVpMUklxVEI5Tlc1WnBsTm5Sd3J6cno4TUp5THloMXNLdTJST2Y0UWJrR2FfVGE1dWE3ZWVtY20tRmt3MWxPYmtzNnhmOF9iRWhPZXBvWEpYajVrb0doa3pkTGs0NnJha1dSODMzcENpUGVXbjNndDFRNXpQcTVXZjNiczhrUW1ZMW5LRi11bnFMVmxvQWFYMi1MeFpTNWN2enk5bVNtUGIwYlZGTTVhMHBzdlU?oc=5,2024-08-24,"Residents send SOS plea to govt over communities’ shallow canal, damaged bridge The Guardian Nigeria News",1
VIDEO: Lagos demolishes more buildings built on drainage channels - Punch Newspapers,https://news.google.com/rss/articles/CBMijgFBVV95cUxPMVNuSDhCaGdEUHNvd19rU1VBTkhXRVFUMkZlYXRWOUZEdVNRUmRSVTQ0RFV0TEpMQkRMc2VuSGdjaXZrQ2NBdmJRRnh1VnpsZFRlaUtWSUFsV2pBNFRmdE9wZWdvMTNYWF9aajhXTUg5c19HYTJEUFlsdjM3UG03WTJsWWxUS0dpazJaNVZ3?oc=5,2024-08-15,VIDEO: Lagos demolishes more buildings built on drainage channels Punch Newspapers,1
"Floods destroy 250 homes, displace hundreds in Katsina - Vanguard News",https://news.google.com/rss/articles/CBMilAFBVV95cUxQYV9QSnRTMWFoUFRHaERRX3dIRU1kQ0lqWUN5bGVCczFOT0pUZ091T0VBeGVFLXlUT2ozcjJqLXFRMXg3aTdSYmZoV2QxMjZPVWs5alA0NUFMajRxWmpqc1VqdmhGOXhkb2dXQU9CMWdjZFlEdng5Q0FzMHJFVnJ3aE9rMFpOUVpaeU9Tc2hTRlV6aWxl0gGaAUFVX3lxTE9RVjA5d0J6VmpKN3hkWUwzSkNURHNNXy15dWtZOWFvVk5XMkVkVEtOVFpabkZTdC12akhlUjBNY2R6SU9KSGN1Ql9HMXFlMmg1TUgza2tIbkZJdXRFN1daUVhiaEZKUmFHR2x6ckw5ME1DZHFTVnVGdnMwUFFYdVRCUmI1ZHFzQTNNVjExV1ROMUZCYUNvMVZfekE?oc=5,2024-08-18,"Floods destroy 250 homes, displace hundreds in Katsina Vanguard News",0
"How Lagos monarch’s son was shot, stabbed to death — Police - tribuneonlineng.com",https://news.google.com/rss/articles/CBMijAFBVV95cUxOZS15UHBMUjh3N2YyamJ3M1pXTlhWLVNlUDJlTWRFOGVlRmlHcWJMT01TUDFoVTZhSG04UzRXT3p3WUVQQ000dmtBZmgzd0ktRkx3dWRxVHJjSHZPMTVZNzNOeF8yRlY0Z0Vic3M4QnJKLXFhc0dQNUJkdXNvTFBkT3FsdDBWSldUVW1vS9IBkgFBVV95cUxNVUpLR1JZNjJFZ2FfUnJRYUtZdDdTbEhBUjFHWlFkSEtVVUdHNnRfNnczZWdDOTFWVEZ4ZlJEeTUtZEZEdEVKYldUd0w0cmdTSHR0dUtXQ2xORGQ2R1FKdEprT3RjSnJzc1h0Nm5Gamw1U0VBRElEWHFBSUI3YnJHb3FKR0xlYm5yZ09UMklLSUFTdw?oc=5,2024-08-27,"How Lagos monarch’s son was shot, stabbed to death — Police tribuneonlineng.com",0
Sanwo-Olu looks away as Mile 2 taints transport ambition - Business News Nigeria,https://news.google.com/rss/articles/CBMimAFBVV95cUxPUGRsclYta0h4WHFqeEtHRmdZUS1CNEN4S0NUcHdpMkpRVU9OMWplSzJhRHRjSmNKMklBbkJYdWZlVTBCbkZPN01Zb0hyeGtZbmEzdnpWeFdQZi15dlVhZnkzU0Q0bElCOW1HUXRtNTM2dkJ3bVJQUE5sc0hxeU9IOXlheGR0bjFCWWJJT2xfOHBrNDVzWFV0TA?oc=5,2024-08-20,Sanwo-Olu looks away as Mile 2 taints transport ambition Business News Nigeria,0
’16 killed’ as trailer crushes three vehicles in Ibadan - TheCable,https://news.google.com/rss/articles/CBMihAFBVV95cUxPMTdYMGZmOWdoN0RILUQ1dWRfSEkyXzFqRm5ZdVRKNU1qXzZwVkRralNRdGdIcWtTbkZWcC1iMHNwNHAzRjNHaVB5RXlSaUxfWVFHUTVrYzJoWUZIQkYxVWxrc3R2Z1ZCUWRiYWZ0TlgyTW95bkNsSzhUa2pzQjNNX3doUTA?oc=5,2024-08-13,’16 killed’ as trailer crushes three vehicles in Ibadan TheCable,0
"Kaduna Govt Warns Of Imminent Flooding In Seven LGAs, Asks Residents To Vacate - Channels Television",https://news.google.com/rss/articles/CBMitwFBVV95cUxOU08teWRhQkduNjl1NFZpTG1WRWswRFQ3WkpQN1h3a1lHeEZKOE9hdWpTM2hEZ3p3UkFWc1dscXluSzdiLWtpWjFTa24xNnNSY2FzOWQ4bVFBdDVLcXh2bUFESkVOaFVmdU1OY0E5b1dBdDJqdWFobzRvSTExZEdLdHAtUWY5TlN5Z0h3OVdOb1oxanVQeGp0MmxhSmJKQ29yV3ZRMHN1NXlNNWJPVnBhV3hfTGZfT0U?oc=5,2024-08-19,"Kaduna Govt Warns Of Imminent Flooding In Seven LGAs, Asks Residents To Vacate Channels Television",0
"Torrential rainfall, flooding destroy more than 250 houses in Katsina - The Guardian Nigeria News",https://news.google.com/rss/articles/CBMimgFBVV95cUxPOHZ1b1V5M0tFbXNkUFBBSTNDWk1GVk1ycXlFaTd2UFRDS1I5RjM2cW11ZmVDTHNLZVkyS3B2cGhTODRwWnk0MFhGbEdlekFRR1JXWWdVQkJpMkpqMW5KZkFIZzZUTzlSWkRMMnJUV0VjYVlCN3B3QWxwNHdWSmpDRzFSZzl2NUljcDNWTWhUSWVTblpVbl9rMmZB?oc=5,2024-08-18,"Torrential rainfall, flooding destroy more than 250 houses in Katsina The Guardian Nigeria News",0
"Despite Getting N7.3b Ecological Fund, 12 States With Flood Hotspots Used Only N3.6b for Environmental Projects - FIJ NG",https://news.google.com/rss/articles/CBMizwFBVV95cUxPSU9ETG04NGVCcVIycEpxMnBUMjJwQ2RURzJEeF80Zk56WTRaNi1DUWdnVFp2Tk1lcTNxbmd3SGVjU01KUHVEYS1hd1lxeUY4MTRnemE5di1EczMwNDI0bHAyNFFpaWd6STZBLTRTWjRpeEdGeDJHVWJmX056YWFISDltUk9kU2Z2bmk1WUNRS01QcGhWcjFndndfUDhRdXV0Yy1zUlpHZlpYWGc2TklYZ05ldnM4QVU3a3lsSVNZUDBEb016T09SczQxdWVYV28?oc=5,2024-08-19,"Despite Getting N7.3b Ecological Fund, 12 States With Flood Hotspots Used Only N3.6b for Environmental Projects FIJ NG",0
Fuel queues: Lagos cautions motorists against gridlock at filling stations - Vanguard News,https://news.google.com/rss/articles/CBMirwFBVV95cUxQcjRxelZwck5TMUVMb2dkb3E0VjJWUjBOOEFzdk9NQk91UC1RNzEyMnRSSl9PVVpKdTFJcWpSd0I2OWt5U08wcVU5bGx0Y2JuSy1oUGd6b0ZUUTZBTWxfdE1NdkdtV05RbTZ0Mjd1dlk2d2FTUDdXanQyUDgwdUR4N0N1R0hNZ0dSbEQ0QmNVNzVEOTBhZWdTclhxelpwZXo0RHlfSWJZemdWUF9jSHhN0gG0AUFVX3lxTE9MR01nRGNxaE5zUnQwZ1ZqM3pneDYzSS1PeW16STVaOGExQW9ra0tnMFN3SUJzRzkyaWx2bGFvTV9SbWlGZnhMdVJ2SGFEQTFTbFVib1FELV9sbVUyeWh0MlRzNjZ1WlpZcE9lLTlDLVBRQXNBTGIwSk05cTRlTFRBS19mLUdDd1A1UndBb241RmJ6NTdoZjl2akVlazNvLUR1YWItNWU4NXBUOF93MWhCU0NoRQ?oc=5,2024-08-18,Fuel queues: Lagos cautions motorists against gridlock at filling stations Vanguard News,0
Flooding should stimulate proactive measures - Punch Newspapers,https://news.google.com/rss/articles/CBMic0FVX3lxTE5WemVLU2tjV0ZSOHk3UjdMT0xsblVfNWJUdEdyTTZQakF1ZFhIUEp4NVpsSC1ySXJwTS1SVmthN09KYWVseVdQb2RhN01qaU1kSnNZWDI2QWMxWXdfTlg0MEcxX2JKd3FBcUF4cGxmQld5aFk?oc=5,2024-08-09,Flooding should stimulate proactive measures Punch Newspapers,0
Akwa Ibom Police Commissioner Ayilara Is Dead - Channels Television,https://news.google.com/rss/articles/CBMijAFBVV95cUxQWEZ4bHMwaHZqSDBlTmxDLXlXLWRDbGE0b2NIYjZQd0E3dlZaNXhyU1Jkb0dzQjJoZkRnaVlCdEdRTW5qUFFtTGZSV1lVNUptTmpWNWJJZ0MzM3JaS1laU3hKdHBtRFEtcHo3R1dIQXowdEliNXFUUmtJMlZtQlozUzNQNnJQOUtydGR2WQ?oc=5,2024-08-29,Akwa Ibom Police Commissioner Ayilara Is Dead Channels Television,0
How urban form impacts flooding - Nature,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5UVDNQbUdnWFc2c3dJQkE4SllJR185Rldfendncml0Q19PS19udnI5WE9MbVU4NGFvV0p3VmlOWU1tbGNBLTdieU1qeUotN1ZIVzBBVXRuMnBoZDNDc3d3?oc=5,2024-08-19,How urban form impacts flooding Nature,0
"Fake, unregistered asthma inhalers flood markets after GSK’s exit - Punch Newspapers",https://news.google.com/rss/articles/CBMimwFBVV95cUxQVmQtMkVPY0d3SXF4cFBNQ0w3aEo2LU9DZUNMcEJIUnRPV3ZKMzBzTGVvSk13YjFVX1RmdVIxUDdCdTQ0VjNZTmtNSFYwRy1GalZqbEtSNFZUZTFrSndtQkNOWWdyUFp2dFhMQTZhNVh0ZWdBWWx1NXBjcnAtNW9henVzaHJMNFlDeWc5c3VLa1lJRGNIblZnTmNBUQ?oc=5,2024-08-18,"Fake, unregistered asthma inhalers flood markets after GSK’s exit Punch Newspapers",0
Concerns Everywhere As Sea Level Rises - Modern Ghana,https://news.google.com/rss/articles/CBMijAFBVV95cUxONlN2WURFc0xYWHNMSEFJdlh0UmVtVmU0WF9TN2s1YWlSWkM1N1NRT19BYXRudUpQVUI0Z21QNTFfMEhaX0x1U3llRjVabDcyaFV0U1FYbHJUbW5qRFlhMm9nR2ZGbzhXUnB2NHQzZ3hIb3ItR2RqVHp5T2huUTNNQWtPV1BZOFlCUTZnWNIBiwFBVV95cUxQNGNYaThkaDVfZnd4b1NYQUZZanZxU3hiLWZlS01FM3FreHI2SlZrMmNXdmhyZVotNzVaZURXWjdTaGlMODdKRGpJRFl2dlZXMXNEVGJnV0xjSURtOXhjaUNka21ZbFkxVllyTU1kTVQ2TDV0NFBMSEdqR29MNzlxQ3NFT25xWG1zMmpB?oc=5,2024-08-24,Concerns Everywhere As Sea Level Rises Modern Ghana,0
"Relief as fresh harvests crash tomato, pepper prices by 60% - The Sun Nigeria",https://news.google.com/rss/articles/CBMiggFBVV95cUxOZnF2WmJaY1pfcUgyVDhXcWs5bzNMbWl4QXo2RDZjQXR1alp5Z1J5YnNudHBBR01yUUZIU1dvbTFnZnZySUVnY2wzVEl2T0xlZ2F1d3FMSzd6SDRWZkhVM2VZVEpHOHRnVXo5V3IzeU04VGVabzhWRWtubWVPUHNYVGZ30gGHAUFVX3lxTFBDYjVDTkxyN2UyRnByMUtqSXVBUWNPbjI0VjdFTndyNlJqbUtneU9Jbl9VanJCcTlZVHlnTnd1dnQ3TFUxWm8zZ1N3dXBVZy1CQ3lHVVlvTHNFbVZSTS15UEV2ZDhOLTZEb1N3MGNHbmVtV2tPUkozUXdJVXlaeUpHRkhEU29mcw?oc=5,2024-08-13,"Relief as fresh harvests crash tomato, pepper prices by 60% The Sun Nigeria",0
Can we protect cities from rising seas? - BBC,https://news.google.com/rss/articles/CBMipgFBVV95cUxPSTQ0SF83b1g4NmVfSnZJTkd2X0gycEwzLWNnUk1MZTJRYkZ4NjdUR0dyVElpSGdITWZNU2F4MVBmQ1hSQmdDay1Ia09wTGdZaWhNMnROUlNnUlNqWmlwQW40bUlkVERzbFNxTlVTZHk1SVMwU0g0OVhualZWSzBiU0x5Q1VZRURjdDBIRU1uc3NMT0VEbHlXREctaDJ5eFNPdlVkZkhR?oc=5,2024-08-08,Can we protect cities from rising seas? BBC,0
Danfo bus driver happy as he buys fuel priced at N260 after converting vehicle - Legit News,https://news.google.com/rss/articles/CBMirwFBVV95cUxNUkZwQll0NlJQTng2MGVrWWM3VGg5Q09Gd2tmVGhGd25FY2FSeFk4LVppZ191TjFaeS1VWVFBSE5FZlZONEZJWGFVanhpWGlIZjkzbHJUN0trRXFxODZZbGRaOUVQRVY4LTFINmR1Z1JreHdvVmdLTVA2RTM3akcyejB4OG9YWjlPYVRENVA3OFhDaGZyTElhQmhSbE9rWGtTQ2VyMVI5d1pQZkhuOXg0?oc=5,2024-08-05,Danfo bus driver happy as he buys fuel priced at N260 after converting vehicle Legit News,0
"1.9km Pako drainage, Isolo-Ejigbo Road await completion - The Guardian Nigeria News",https://news.google.com/rss/articles/CBMimgFBVV95cUxQcmdpeW4yMkFVTlctTWtuUHMtaXMwWFhuTnR6UVNBUjlzRkV0aWc5SGtOaFo5MUhxRTlrYXNnY0IwdWh5VS1WbHRyeHc5Y0M0cThQUS1HakFzTmJqdUpZRmhUZ2E3bnhKVHBFMkh5dF80UEZPbEdxdlFFQTFyRlNlY0xIXzdZclBWc1NkMEN3QWhKUDB4VHF4MUF3?oc=5,2024-08-27,"1.9km Pako drainage, Isolo-Ejigbo Road await completion The Guardian Nigeria News",1
Addressing brain drain in Nigeria’s health sector - Premium Times Nigeria,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQQkRPM3pYVkdsU2tlekNCZVFZZDUyZDhFUXZuRXRQeTkxWmVDTmtJeUVyc1dfb3NfLU1hd0NzQ2E2NlVyRkkwZFR2a1lYTXY1QS05ZEgzNTV3dHhZQXlWdVdldWJzSDVBLVZJaUs3TS1iTTk5eW9HXzdBaS1MTTEzTU1ybE5jTEVhSnNpR2ZxYTFyV2I0ZG8tU1pxVEF5dHB3Q1hPYmhvOFU?oc=5,2024-08-12,Addressing brain drain in Nigeria’s health sector Premium Times Nigeria,1
Nigeria: Lagos state bans single-use plastics - africanews.com,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPbUtTajdmSTBydmZTU3dUMmQtcGx1Ym1aOGhzM1o1b09BZ0liRDZaa19XRXQ5RU1hcXR1d2RsUmxnMENyNXNmMjFZRFN1VWVaY2RKX1ZQeTVIbHdOeE1iazQzMXA5OUZfTFFsLXFpN2Qzc21WYVpwVVl4c3JCeXVwel9oNmo1WE9CWkFV0gGQAUFVX3lxTE04UWlJU3RoSHdyb2NpNWlvRHFaYWU5dFMxUTlnSldDWC16R2YwcEg0LU9hVm9meWRjbFRfWTZydnA5enZERFJQYUp5MXJ6TGhTTGhIbTduTG1tZlk3UEpZVVJKQ3VDX2ZkMkMwTzJlcFNLSzdyd1ZmbXVhdERXNDRiQXlZaFZGOEZKYm0wNXlXWg?oc=5,2024-08-13,Nigeria: Lagos state bans single-use plastics africanews.com,0
Lagos monthly environmental sanitation coming back soon – Commissioner - Vanguard News,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQZnNsZ3o2VzU5dFc4Q296ZnppbS00dFdhMkxGWUxpVV9NMXJxcXJMbFFVZTFScnA5YW9ocGdpN2JDNW5hTDQwMHF1bVl5NTdkNzk0b0wxeWlwSkVfeDZpM3dka1Z5VTVSNHZRajVxdXRqVTU4WXYtSU4tMTZpeW11QjIwMWVJUllDd0p2WGRjU1l0Z19zeFdsRDNNcUVna29aNkVBbHV5bF8xNGvSAbABQVVfeXFMUHJ5Ykw1cEhMWHNVLTVvNk8yVlpGcnptaWJyY2ZORlN5S2FCZEVuYmVWNG43anVSc190dFNDdkpyU2hBZnpobTNxb1RWOTNnQmhnZklvMnpPMUFlNWJmLVZ3bV9lcGgwN1RwdGgwdHVSeER4V3FoWFZmOUZVVWMxdU1LMGpNYld1Y255MlctbzdvTkFBYnAyUkNvN2FBRGViUktvUWlEMjRUS3lLNDE0N1U?oc=5,2024-08-11,Lagos monthly environmental sanitation coming back soon – Commissioner Vanguard News,0
"Establish Nursing School Next Year, FG Tells Epe Federal Medical Centre - The Whistler Newspaper",https://news.google.com/rss/articles/CBMimgFBVV95cUxQY0lqYnllZFhMeGpEYWUtZjJfNWZsVDZPbWVYcUtyMWRocFpCSFlDMUlEc1ItWGRoZERvaU52eXpsaUVRQ2kwS2JCLVg1UnVuelBFM01UQnVmbUMtSldxZjA0QXhjQmNUeF9ORnNNeDhFNTE2ZC1uNk5PcFZzVXBERlpNYm1mRGtORVFUbjFTT1J0bG1kWTF2TWZ3?oc=5,2024-08-06,"Establish Nursing School Next Year, FG Tells Epe Federal Medical Centre The Whistler Newspaper",0
"Miscreants, squatters, others return to Obalende underbridge - The Guardian Nigeria News",https://news.google.com/rss/articles/CBMijAFBVV95cUxQcXgtSUk3a2lMYWdxbHNFOVBjSFhHYjlzMlRyQlotZGxIZVc3MGlaZVlMVlVrYkR3MDR1d0pTbnpMRjNzZmJUdHBrcjlFakJVUzd1TGlQcVRobW9ydjlKQVpRQTdzZHR0NE5jbElVWnZ6dy1oQWlDTnpNbEFKWmdZZjRxcU43aENJdXUxaA?oc=5,2024-08-16,"Miscreants, squatters, others return to Obalende underbridge The Guardian Nigeria News",0
"Edo NMA Chairman decries brain drain, calls for urgent action - Vanguard News",https://news.google.com/rss/articles/CBMingFBVV95cUxPUlVJSGlaZTQ4eGtWMEpsX1R0NUltVmFJcXh5alJVOXVycGZ2ZzNydXJlOVhmOG1JSlBkWFJQdERmeng2TzBNOE1nUkZocExqaFRoV1pDazRrZ0YwTEVVWnNvaG40WTR5cUtkaVJkUkduS3F2WlNNRFlFd3lfVlFLYjhONGZ2NThHUnRTOTBjSnlNLVQzTnJVazRlOWljZ9IBowFBVV95cUxQTld5MzVTdldRaHVSMmZueG5DeUN1UzBSNk00U1RTWDF4b0JTTVdVbjVpa2JsTnBaSU90QTF1V1RfMm81NC1vckVydkw5X2l0RE9XSmtlRkRlTnJmTXZ0eXF0YklMaDQxd3V3NkJHMmF3NVdaMXhzb1Z5SzY1QmVtc3BnWjFZTklaVFJaYmtNeDhOb19BWGNjMWFIQlZLTzNwREpj?oc=5,2024-08-19,"Edo NMA Chairman decries brain drain, calls for urgent action Vanguard News",1
Lagos NMA decries govt’s failure to implement medical salary structure - The Guardian Nigeria News,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQajNvaUs2MkRZYzZJLS1LbVZBblpWNk5XaEduLW1aZThBcEJ6NEU2VHpTNHl5Z2JpUF9IdFAtcXR4MTk3a3FLWFVGQnlRTDFfa1ZqUUlSNEJ6YThtdnVNRmdVQmJsR2EzWWpDMXNIZTVPV1RSeUtXWG4yUDVyV1dveDRwT0o5c1ZmN3FESUFRUnVXT0ZhSWY4MzdKZzV5WkEyMUFxbjJ2ZWF5QQ?oc=5,2024-08-16,Lagos NMA decries govt’s failure to implement medical salary structure The Guardian Nigeria News,0
Lagos State government begins demolition of illegal structures blocking drainage channels in Eti-osa - Nairametrics,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNSXlOZnNCaG15cGdrcDlwOUdteUR0WnBRemJBUUJtaDZkcGRKNW9ERVZMcnlzUHRnbk9MMW5aU2oyaWNjQk12ci01Vks4eTFmNV9FdzljV1JJUzdLQ3pYTnNaUmFzN1F3VEtQSy1EeGRMYjhDYW9KTlVHYjJkWk9PUnJnZTBDTjZYY1FjSUQ4QlhPRXFZQjMyQXNGTjlPV284cHpyWXd3TE4tTXNNazRDMFQ5MVZvRXB3LVFGdnpzTGpoZjFzaF9DeWlrOXVqeEZJUFZN?oc=5,2024-08-15,Lagos State government begins demolition of illegal structures blocking drainage channels in Eti-osa Nairametrics,1
Several Passengers Injured As Two BRT Buses Collide In Lagos - Channels Television,https://news.google.com/rss/articles/CBMioAFBVV95cUxPRHNfbEs0N202SHdEaDZOUnM4ZFpYRVptS2duVklwN1Y4NjhMcUY1UU1FbExEVjlacFhZMzNXNGdUclVTRDRpWFRycEdjdHlMQmpQMFlSclMxSjV3S0JfeS1rY1Vnb1JXNVNvMGxnZ1ZnTzc2TEt3VHRPY1VGbUR3Znk2V1VBTGYwLUNyVUlvSGtHWHlNYVB6MkRQbTlLV1I1?oc=5,2024-08-28,Several Passengers Injured As Two BRT Buses Collide In Lagos Channels Television,0
